I couldn't belive how big a lamp can be.	I couldn't believe how big a lamp can be.
That's why singers are hot.	That's why singers are hot.
When the concert had started and Tina came out I forget about lights, I was just looking at her.	When the concert had started and Tina came out I forget about lights, I was just looking at her.
Fortunately nothing had happened.	Fortunately nothing had happened.
Everything was O.K	Everything was O.K
Only people who were helping and organizing this concert could meet her.	Only people who were helping and organizing this concert could meet her.
Some of them were speaking with her, I wasn't this lucky person, but still I'm happy, that I could be thear.	Some of them were speaking with her, I wasn't this lucky person, but still I'm happy, that I could be there.
According to your letter, I have two options regarding accommodation, either in tents or log cabins.	According to your letter, I have two options regarding accommodation, either in tents or log cabins.
I would prefer a tent because I think that is something more exciting and new for me.	I would prefer a tent because I think that is something more exciting and new for me.
I have never stayed in a tent in the middle of nowhere in my life so I would prefer something more realistic and new.	I have never stayed in a tent in the middle of nowhere in my life so I would prefer something more realistic and new.
Log cabins may be more confortable.	Log cabins may be more comfortable.
 On the other hand I think that I will be able to "survive" in a tent.	 On the other hand I think that I will be able to "survive" in a tent.
Looking at your letter, I can see many options for activities and I realize that I like most of them.	Looking at your letter, I can see many options for activities and I realize that I like most of them.
I think I would prefer Climbing and Painting.	I think I would prefer Climbing and Painting.
The reason for choosing these two activities is that they contrast with each other.	The reason for choosing these two activities is that they contrast with each other.
I want one that is more exciting and that asks for more agility and another that is calmer and relaxing, that asks only for my ability to paint.	I want one that is more exciting and that asks for more agility and another that is calmer and relaxing, that asks only for my ability to paint.
Climbing is something new for me and I am not so good at it, however, I hope that I can learn about it at the Camp.	Climbing is something new for me and I am not so good at it, however, I hope that I can learn about it at the Camp.
Painting is something that I love and I am very good at it.	Painting is something that I love and I am very good at it.
There was a concert with a famous band here in my city.	There was a concert with a famous band here in my city.
I vish you had been here with me.	I wish you had been here with me.
So, I went with my friend to the concert with a lot of fans.	So, I went with my friend to the concert with a lot of fans.
We bought tickets to the show and also to the fans' bus.	We bought tickets to the show and also to the fans' bus.
Yes, there is a bus that takes you to the concert and brings you back.	Yes, there is a bus that takes you to the concert and brings you back.
We sat and started to eat and talk.	We sat and started to eat and talk.
Suddenly a man came and started to tell us his adventures.	Suddenly a man came and started to tell us his adventures.
They were very interesting and we liked him very much.	They were very interesting and we liked him very much.
After a few minutes (I thought they were a few) I realized that the coffee house was empty.	After a few minutes (I thought they were a few) I realized that the coffee house was empty.
I looked at my watch: 20:45.	I looked at my watch: 20:45.
The bus had left about fifteen minutes before.	The bus had left about fifteen minutes before.
The man offered us a ride.	The man offered us a ride.
We accepted.	We accepted.
You cannot imagine how dissapointed I was with myself.	You cannot imagine how disappointed I was with myself.
We started to put everthing on the stage and after this we realized that the band was coming onto the stage near us.	We started to put everything on the stage and after this we realized that the band was coming onto the stage near us.
Basketball and swimming I think are the best for the children.	Basketball and swimming I think are the best for the children.
Basketball will help the children to build team spirit and leadership skills.	Basketball will help the children to build team spirit and leadership skills.
And swimming is very good for their health.	And swimming is very good for their health.
I swim really well and I am a proffesional basketball player.	I swim really well and I am a professional basketball player.
I count on my experience.	I count on my experience.
Concerning the available activities, firstly, I would choose climbing because I have done it for many years.	Concerning the available activities, firstly, I would choose climbing because I have done it for many years.
Secondely, I am interested in trying something that I have never done, so I would like to do sailing.	Secondly, I am interested in trying something that I have never done, so I would like to do sailing.
Anyway, I enjoyed helping at a pop concert last month.	Anyway, I enjoyed helping at a pop concert last month.
I and my friend  Emma  helped to paint the scence  on the stage.	I and my friend  Emma  helped to paint the scenery  on the stage.
As you know, I like drawing and painting when I have some free time so that is why I chose to paint the scence .	As you know, I like drawing and painting when I have some free time so that is why I chose to paint the scenery .
I really enjoyed painting it and it looked very nice.	I really enjoyed painting it and it looked very nice.
And I particularly liked the experience of helping to screen and paint a picture of "Bon Jovi" on every T-shirt which was given to the audience.	And I particularly liked the experience of helping to screen and paint a picture of "Bon Jovi" on every T-shirt which was given to the audience.
I felt that it was a great time in my life.	I felt that it was a great time in my life.
You asked me to wite about the experience which I had  helping at the pop-concert.	You asked me to write about the experience which I had  helping at the pop-concert.
And I can say it was terrific!	And I can say it was terrific!
My job was actually to listen to Tim and do whatever he said.	My job was actually to listen to Tim and do whatever he said.
This included cleaning up the rooms which were used by the singers and putting some equipment on the stage.	This included cleaning up the rooms which were used by the singers and putting some equipment on the stage.
Tim was in charge of organising this concert.	Tim was in charge of organising this concert.
I had never been behind the stage before and you know the rooms, in which singers dress and apply make-up, are actually small.	I had never been behind the stage before and you know the rooms, in which singers dress and apply make-up, are actually small.
Can you imagine, I could be at this concert without paying anything!	Can you imagine, I could be at this concert without paying anything!
And I managed to speak to Ricky Martin backstage.	And I managed to speak to Ricky Martin backstage.
O.K., I actually asked him only: 'How are you?'	O.K., I actually asked him only: 'How are you?'
and he gave me his autograph.	and he gave me his autograph.
He was fantastic.	He was fantastic.
You know that he is my favourite singer.	You know that he is my favourite singer.
I think this was my best job as a student in Cambridge.	I think this was my best job as a student in Cambridge.
Probably it wasn't so nice to do jobs which you were told to do, but you saw many stars backstage.	Probably it wasn't so nice to do jobs which you were told to do, but you saw many stars backstage.
And you had a chance to speak to some pop-stars.	And you had a chance to speak to some pop-stars.
Beside this, I earned some money - not a lot but enough for me.	Beside this, I earned some money - not a lot but enough for me.
First, most areas in shoping centres use artificial illumination and air conditioning, which are bad for our health.	First, most areas in shopping centres use artificial illumination and air conditioning, which are bad for our health.
Queues and lots of people going round can be stressful and tiring.	Queues and lots of people going round can be stressful and tiring.
Besides, it was confirmed by scientists that consumism may develop into a compulsion.	Besides, it was confirmed by scientists that consumerism may develop into a compulsion.
There are cases of people that cannot spend one day without buying anything.	There are cases of people that cannot spend one day without buying anything.
The last thing I would like to know is what clothes  I have to take, even though the weathe in July will be good.	The last thing I would like to know is what clothes  I have to take, even though the weather in July will be good.
Money is a very important thing for shopping.	Money is a very important thing for shopping.
If you have money, it is not a problem, but if you don't?	If you have money, it is not a problem, but if you don't?
So, let's imagen that your credit card is not working, or some one stole your cash from your pocket.	So, let's imagine that your credit card is not working, or some one stole your cash from your pocket.
We will say you're unlucky, but no one will help you in that situation.	We will say you're unlucky, but no one will help you in that situation.
Also it is very difficult to shop if you are handicapped.	Also it is very difficult to shop if you are handicapped.
Staying in a que or croude is also unplesent.	Staying in a queue or crowd is also unpleasant.
All the people are shouting, stepping on your feet and it is very likely that you won't get the product you need.	All the people are shouting, stepping on your feet and it is very likely that you won't get the product you need.
After words you are tiered and have no energy to do things.	Afterwards you are tired and have no energy to do things.
For activities, my first choise is basketball.	For activities, my first choice is basketball.
I have been playing it since I was nine years old.	I have been playing it since I was nine years old.
In high school, I was in a school team and I enjoyed playing it with my team mate, even though we were not a strong team.	In high school, I was in a school team and I enjoyed playing it with my team mate, even though we were not a strong team.
My second choise is golf.	My second choice is golf.
I had never played it until last month.	I had never played it until last month.
However, I could enjoy it, even though I was a biginner, so I would like to practise and have fun at the camp.	However, I could enjoy it, even though I was a beginner, so I would like to practise and have fun at the camp.
As I have told you, I had a chance to help at a concert of Majesty, a local band in which one of my friends played guiter.	As I have told you, I had a chance to help at a concert of Majesty, a local band in which one of my friends played guitar.
He knew that I'd wanted to work at a concert hall, possibly as a lighting technician.	He knew that I'd wanted to work at a concert hall, possibly as a lighting technician.
So he suggested me to help at their concert so that I could know behind the scenes.	So he suggested me to help at their concert so that I could know behind the scenes.
When I arrived there, the staff were already busy.	When I arrived there, the staff were already busy.
At first I just helped setting up the stage; setting microphones, and tuning guiters.	At first I just helped setting up the stage; setting microphones, and tuning guitars.
When I was doing it, one of the staff called me and took me to a room.	When I was doing it, one of the staff called me and took me to a room.
He explained to me that it was to controll the light.	He explained to me that it was to control the light.
It was fun practising how to move the lights and change the lights.	It was fun practising how to move the lights and change the lights.
However, when it came to the real concert, it was very hard.	However, when it came to the real concert, it was very hard.
You wrote to me that I can choose my accommodation.	You wrote to me that I can choose my accommodation.
I would prefer to stay in log cabins because I have a problem with my back.	I would prefer to stay in log cabins because I have a problem with my back.
It is the reason that I can't lie on the ground.	It is the reason that I can't lie on the ground.
Beside that, I'm alergic, and that causes me problems when I'm close to  nature.	Beside that, I'm allergic, and that causes me problems when I'm close to  nature.
You wrote to me that I have a chance to do two activities, which I can choose.	You wrote to me that I have a chance to do two activities, which I can choose.
I'm quite good at paiting and I play tennis.	I'm quite good at painting and I play tennis.
I'll be very happy if you can give me a chance to use the camp's art studio and you'll be able to prepare some painting materials like oil paints, canvas and bruches for me.	I'll be very happy if you can give me a chance to use the camp's art studio and you'll be able to prepare some painting materials like oil paints, canvas and brushes for me.
The size of the canvas isn't so important.	The size of the canvas isn't so important.
Last month we had the pop concert of our favourite Polish group "THE CULT" in Warshaw.	Last month we had the pop concert of our favourite Polish group "THE CULT" in Warshaw.
I had the chance to help at the concert.	I had the chance to help at the concert.
You can't imagine how happy I was.	You can't imagine how happy I was.
I got money for that job and I enjoyed the work a lot.	I got money for that job and I enjoyed the work a lot.
You know I'm good at mace-up and I have done scenography many times.	You know I'm good at make-up and I have done scenography many times.
They were pleased that I can do two of these jobs, that's why I got the job.	They were pleased that I can do two of these jobs, that's why I got the job.
I was working like crazy but I enjoyed it a lot.	I was working like crazy but I enjoyed it a lot.
I didn't sleep two nights because I was preparing the stage where they gave the concert.	I didn't sleep two nights because I was preparing the stage where they gave the concert.
I think the result of that action was marvellous.	I think the result of that action was marvellous.
Everybody was very surprised that you can create such amazing things, using  sizors and paper.	Everybody was very surprised that you can create such amazing things, using  scissors and paper.
I liked the mountains which I made a lot.	I liked the mountains which I made a lot.
From a distance they looked very real.	From a distance they looked very real.
I just rulled  paper and I painted a little white colours on the top.	I just rulled  paper and I painted a little white colours on the top.
In front of the stage I put the grass and a lot of flowers.	In front of the stage I put the grass and a lot of flowers.
The light on the stage was very bright and very warm which made the scenery very pleasent.	The light on the stage was very bright and very warm which made the scenery very pleasant.
After that I prepared the group.	After that I prepared the group.
I did their mace-up for them.	I did their make-up for them.
I was very happy because during this time I had a chance to talk to them and to find out more about them.	I was very happy because during this time I had a chance to talk to them and to find out more about them.
They are very nice people.	They are very nice people.
Even Audrey who seems very stupid.	Even Audrey who seems very stupid.
She is very intelligent.	She is very intelligent.
I really don't know why she behaves  so badly during her interview.	I really don't know why she behaves  so badly during her interview.
I got their address so we can visit them one day.	I got their address so we can visit them one day.
I would like to play basketball because I love this game.	I would like to play basketball because I love this game.
I used to play when I was at high school.	I used to play when I was at high school.
I think that I am a very competitive player, as well as a good technical player.	I think that I am a very competitive player, as well as a good technical player.
Also I would like to do swimming.	Also I would like to do swimming.
I think that I am a very fast swimmer but I don't have good style or technic.	I think that I am a very fast swimmer but I don't have good style or technique.
The organisers paid for my acommodation and flight to Ireland.	The organisers paid for my accommodation and flight to Ireland.
I arrived in Ireland on 2nd July.	I arrived in Ireland on 2nd July.
On my first day I didn't work.	On my first day I didn't work.
On the next day I helped them to build the scenary and I had enough time to visit a museum in Dublin in the evening.	On the next day I helped them to build the scenery and I had enough time to visit a museum in Dublin in the evening.
On my third day I helped them to install the sound system.	On my third day I helped them to install the sound system.
While we were installing the sound system we listened to Irish music and suddenly we saw  U2, which is my favourite group, going inside the stadium and they played music for us.	While we were installing the sound system we listened to Irish music and suddenly we saw  U2, which is my favourite group, going inside the stadium and they played music for us.
In order to know what sort of  clothes I have to take, please can you tell me about the normal weather for this periode?	In order to know what sort of  clothes I have to take, please can you tell me about the normal weather for this period?
I'm not used to hight temperatures.	I'm not used to high temperatures.
I don't like the hot weather so much.	I don't like the hot weather so much.
One of the most important things we have to film is our bycicle classes.	One of the most important things we have to film is our bicycle classes.
Our school is now the best in the country in all ages.	Our school is now the best in the country in all ages.
We are prest with this.	We are prest with this.
We can show what we do in order to be the best.	We can show what we do in order to be the best.
If it is possible we can conduct an interview with the last winner.	If it is possible we can conduct an interview with the last winner.
It would be good to show the swimming poole, the gim, etc.	It would be good to show the swimming pool, the gym, etc.
And on the other hand we also have a very important museum, and a very beatiful building in the school grounds, bowls them!!	And on the other hand we also have a very important museum, and a very beautiful building in the school grounds, bowls them!!
We can also show one of de youngest classes and at the end one of de oldest.	We can also show one of the youngest classes and at the end one of the oldest.
This way, the people who see the video will see the progres of our students.	This way, the people who see the video will see the progress of our students.
Introduction: The aim of this report is to summerize the right lessons and activities to be filmed.	Introduction: The aim of this report is to summarize the right lessons and activities to be filmed.
Conclution	Conclusion
First of all, I would like to inform you that I am able to travel only in July because I am a student and in June, I will still have school.	First of all, I would like to inform you that I am able to travel only in July because I am a student and in June, I will still have school.
Also, in Augost I will be studying a summer course in English.	Also, in August I will be studying a summer course in English.
Thank you for your letter and congratulations!	Thank you for your letter and congratulations!
I have always been interested in visiting other contries.	I have always been interested in visiting other countries.
In fact I didn't want to ask my parents for money, and going on holiday with you is an ideal solution.	In fact I didn't want to ask my parents for money, and going on holiday with you is an ideal solution.
As requested, I have collected some information about the school.	As requested, I have collected some information about the school.
Below is a summary of the most important relevent points with some recommendations.	Below is a summary of the most important relevant points with some recommendations.
2.	2.
The school arranges an amasing range of activities, such as excuintions, sports and different kinds of trips.	The school arranges an amazing range of activities, such as excursions, sports and different kinds of trips.
Although there is plenty for us to do during the day, the funniest events happen while we are playing basketball and football.	Although there is plenty for us to do during the day, the funniest events happen while we are playing basketball and football.
I must say, I think this is the best time for making a short video.	I must say, I think this is the best time for making a short video.
First of all, I would like to travel only in the month of July, because during the month of June I'm going to work and in September I have to study a lot, because school will start .	First of all, I would like to travel only in the month of July, because during the month of June I'm going to work and in September I have to study a lot, because school will start .
Regarding accommodation, between tents and log cabins, I woul prefer a tent, because I love  adventure and also because I can be freer.	Regarding accommodation, between tents and log cabins, I would prefer a tent, because I love  adventure and also because I can be freer.
Many people "see"  shopping as an amusement, but I think it's not always a good translation to give it.	Many people "see"  shopping as an amusement, but I think it's not always a good translation to give it.
In my opinion  shopping is often fun, above all when you can enter a shop without difficulties.	In my opinion  shopping is often fun, above all when you can enter a shop without difficulties.
For exemple, if the shop is full of people, it is not enjoyable, because they will create too much confusion, too much noise with the risk of wasting time.	For example, if the shop is full of people, it is not enjoyable, because they will create too much confusion, too much noise with the risk of wasting time.
Shopping is a fun thing to do, not when you are in a hurry, but when you have some free time and when you can relax .	Shopping is a fun thing to do, not when you are in a hurry, but when you have some free time and when you can relax .
Another thing that occurs to me, is that I enjoy myself more when I know I have to go shopping for myself than when it's for my parents or for somebody else!!!	Another thing that occurs to me, is that I enjoy myself more when I know I have to go shopping for myself than when it's for my parents or for somebody else!!!
From your letter I was pleased to learn that all accommodation and travel costs are paid for.	From your letter I was pleased to learn that all accommodation and travel costs are paid for.
But could you, please, let me have more details about my prize.	But could you, please, let me have more details about my prize.
What kind of people will be invited to your Camp  this summer?	What kind of people will be invited to your Camp  this summer?
I would like to know with whome I'll share sach  wonderful days with the sports activities.	I would like to know with whom I'll share such  wonderful days with the sports activities.
I found the kind of activity that I have been looking for for ages.	I found the kind of activity that I have been looking for for ages.
My Russian friend ivited me to set up an exiting new business.	My Russian friend invited me to set up an exiting new business.
We established a firm which has a deal with musicians and contemporary pop stars.	We established a firm which has a deal with musicians and contemporary pop stars.
Can you imagine!	Can you imagine!
First of all, in order to our firm purpose I wrote an inventation to my favourite idol - the poet and  singer Boris Grebenchekoff.	First of all, in order to our firm purpose I wrote an invitation to my favourite idol - the poet and  singer Boris Grebenchekoff.
We rented for him a special hall near Piccadilly Circus.	We rented for him a special hall near Piccadilly Circus.
The hall was crowded.	The hall was crowded.
His one-week concert programme was so succsessful that we decided to invite him else, as soon as the tickets were all sold.	His one-week concert programme was so successful that we decided to invite him else, as soon as the tickets were all sold.
I had a nice expirience as manager too.	I had a nice experience as manager too.
I would like to be a professional in this area, yeas.	I would like to be a professional in this area, yeas.
Do you share my ambition, Kim?	Do you share my ambition, Kim?
Isn't it a brilliant idea?	Isn't it a brilliant idea?
About the accommodation, I would prefer a log cabin instand of a tent, because it is safer and more confortable.	About the accommodation, I would prefer a log cabin instead of a tent, because it is safer and more comfortable.
The two activities that I prefer are Basketball, because I  played in my school's team for almoust a year, and Photography, which is a hobby that I am good at and I have done since I was ten.	The two activities that I prefer are Basketball, because I  played in my school's team for almost a year, and Photography, which is a hobby that I am good at and I have done since I was ten.
People are used to going to the shopping centre because it is easy and familiare.	People are used to going to the shopping centre because it is easy and familiar.
 It is one place where you can have lunch or dinner, watch a movie after that, and, if you want, buy something at the shops.	 It is one place where you can have lunch or dinner, watch a movie after that, and, if you want, buy something at the shops.
Instand of going to the theather, which is more cultural, or even having a picnic at  Ikurapiura park, people prefer spending all their money at shopping centres.	Instead of going to the theatre, which is more cultural, or even having a picnic at  Ikurapiura park, people prefer spending all their money at shopping centres.
Firstly, the date I would like to travel on would only be in July.	Firstly, the date I would like to travel on would only be in July.
Since I am a full-time student, I will not have finished my lessons until the end of June.	Since I am a full-time student, I will not have finished my lessons until the end of June.
In addition, I will be busy with my cousework in August.	In addition, I will be busy with my course work in August.
Regarding  the accomodation, I would prefer to stay in tents because I think it will be closer to  nature.	Regarding  the accommodation, I would prefer to stay in tents because I think it will be closer to  nature.
I am sure I will have a lot of fun and release myself from the busy study totally.	I am sure I will have a lot of fun and release myself from the busy study totally.
I am pretty good at painting.	I am pretty good at painting.
I have won several prizes in the competitions which were held by my college.	I have won several prizes in the competitions which were held by my college.
On the other hand, I started to play tennis at the age of six.	On the other hand, I started to play tennis at the age of six.
Tennis is my favourate  sport.	Tennis is my favourite  sport.
So I would like to do these two activities while I am at the Camp.	So I would like to do these two activities while I am at the Camp.
Shopping is becoming a popular way of killing time nowdays.	Shopping is becoming a popular way of killing time nowadays.
In some people's opinion, shopping and spending money is a kind of amusement and they can even get satisfaction from it.	In some people's opinion, shopping and spending money is a kind of amusement and they can even get satisfaction from it.
Firstly, since more and more people go shopping, shops are always so crowded, especially the popular ones.	Firstly, since more and more people go shopping, shops are always so crowded, especially the popular ones.
Try to imagine the scence: twenty or thirty or even more people are in a quel outside the fitting room.	Try to imagine the scene: twenty or thirty or even more people are in a queue outside the fitting room.
Would you say that shopping is enjoyable?	Would you say that shopping is enjoyable?
Would you be patient enough to wait for half an hour or more just because you want to buy a T-shirt?	Would you be patient enough to wait for half an hour or more just because you want to buy a T-shirt?
The accomodation that best suits me is the log cabin, as the space in tents is very limited and I am not used to having all my belongings in order and packed at all times.	The accommodation that best suits me is the log cabin, as the space in tents is very limited and I am not used to having all my belongings in order and packed at all times.
With regard to the activities you offer, it is difficult to choose from such a hugh variety, but I prefer to do those I know better such as climbing.	With regard to the activities you offer, it is difficult to choose from such a huge variety, but I prefer to do those I know better such as climbing.
I've been studying Photography on my own, and I am looking forward to practising new techniques and taking pictures of new landscapes.	I've been studying Photography on my own, and I am looking forward to practising new techniques and taking pictures of new landscapes.
There are many things that can go wrong in the process of adquiring a product or service.	There are many things that can go wrong in the process of acquiring a product or service.
And whenever money is involved, some problems are likely to arise.	And whenever money is involved, some problems are likely to arise.
Thieves will try to put their hands in our wallets and purses, and even the so-called 'plastic money' is not always safe.	Thieves will try to put their hands in our wallets and purses, and even the so-called 'plastic money' is not always safe.
Hunting on the high street, or the shopping malls for the desired bargain - because we can't afford to buy anything otherwise - often becomes a desperate atempt to attain a lifestyle promoted by the new consumerist society.	Hunting on the high street, or the shopping malls for the desired bargain - because we can't afford to buy anything otherwise - often becomes a desperate attempt to attain a lifestyle promoted by the new consumerist society.
And nobody can say they would rather go back to the stone age when money was not even invented.	And nobody can say they would rather go back to the stone age when money was not even invented.
In the end everything depends on our attitud to life, including shopping.	In the end everything depends on our attitude to life, including shopping.
I particularly enjoy making lists of the products  before going shopping.	I particularly enjoy making lists of the products  before going shopping.
But even without money to spend it is fun to rush from time to time through the sales that seasonaly appear, or simply look at the superb displays that shops have in their showrooms.	But even without money to spend it is fun to rush from time to time through the sales that seasonally appear, or simply look at the superb displays that shops have in their showrooms.
Jane's grandfather was the organiser of the pop concert and Jane had invited me to help at the event.	Jane's grandfather was the organiser of the pop concert and Jane had invited me to help at the event.
First I didn't accept but finally she conviced me.	First I didn't accept but finally she convinced me.
It was the most exciting experience I have ever had!	It was the most exciting experience I have ever had!
I helped with the lights and I was in charge of the food and drink.	I helped with the lights and I was in charge of the food and drink.
I did hamburgers and hot dogs and I prepared orange juices.	I did hamburgers and hot dogs and I prepared orange juices.
I would prefer a tent rather than a log cabin because I have been told that the Californiai summer is hot and dry so, because a tent's wind circulation is better, it would create a confortable coolness.	I would prefer a tent rather than a log cabin because I have been told that the Californian summer is hot and dry so, because a tent's wind circulation is better, it would create a comfortable coolness.
The two activities I would like to do are basketball and surfing.	The two activities I would like to do are basketball and surfing.
I have played basketball for 5 years in an amateur team and still play on a playground regularly so my skills are good.	I have played basketball for 5 years in an amateur team and still play on a playground regularly so my skills are good.
On the other hand, I am a complete beginner at surfing.	On the other hand, I am a complete beginner at surfing.
This sport has always attracted me due to its contact with the sea and the great sensations it provides and I believe this is the perfect opportunity to introduce myself to this exciting sport.	This sport has always attracted me due to its contact with the sea and the great sensations it provides and I believe this is the perfect opportunity to introduce myself to this exciting sport.
I still have some questions to ask you:	I still have some questions to ask you:
Last month, I had a great time at the concert of "Dragon", which is the most popular hard rock group in the world.	Last month, I had a great time at the concert of "Dragon", which is the most popular hard rock group in the world.
They had a concert in my home town, that's why the organisers were looking for young people who could speak English.	They had a concert in my home town, that's why the organisers were looking for young people who could speak English.
I applied and they took me on.	I applied and they took me on.
I worked in the security department.	I worked in the security department.
The staff in that departnent were really friendly and helpful and they were also huge, like giants.	The staff in that department were really friendly and helpful and they were also huge, like giants.
Basicly, I helped them liaise with the local police and get some electronic equipment that they needed.	Basically, I helped them liaise with the local police and get some electronic equipment that they needed.
They treated me as if I was the private secretary of the department, because of this sometimes I felt that the power was in my hands.	They treated me as if I was the private secretary of the department, because of this sometimes I felt that the power was in my hands.
By the way, I have already been invited to their next concernt.	By the way, I have already been invited to their next concert.
They gave me two free tickets.	They gave me two free tickets.
Would you like to come with me?	Would you like to come with me?
You wrote that I should choose two activities.	You wrote that I should choose two activities.
I have chosen golf because I have been playing golf sine 1998 and I want to improve  and then I decided to start a new kind of sport and I would like to start  climbing.	I have chosen golf because I have been playing golf since 1998 and I want to improve  and then I decided to start a new kind of sport and I would like to start  climbing.
I could play golf in the first week and in the second I could start  climbing.	I could play golf in the first week and in the second I could start  climbing.
I think it depents if you are a man or a woman and now I have to say I am a woman and I enjoy it.	I think it depends if you are a man or a woman and now I have to say I am a woman and I enjoy it.
The concert sarted at 6:00 pm  until 2:00 am, and I started to work at 12:00 pm to prepear the stage with the musicians.	The concert sarted at 6:00 pm  until 2:00 am, and I started to work at 12:00 pm to prepare the stage with the musicians.
After that, at 2:00 pm, when people arrived, I was at the entrance to take the tickets and, you know, it was incredibale because some people slept all  night in front of the stadium to be in the front row.	After that, at 2:00 pm, when people arrived, I was at the entrance to take the tickets and, you know, it was incredible because some people slept all  night in front of the stadium to be in the front row.
There were maybe 50,000 spectators for this show.	There were maybe 50,000 spectators for this show.
 It was amazing.	 It was amazing.
When the concert started I had to look round if anybody threw bottles or anything else on the stage.	When the concert started I had to look round if anybody threw bottles or anything else on the stage.
I also helped to serve people who would like to drink.	I also helped to serve people who would like to drink.
I was like a barman.	I was like a barman.
I saw old people, children.... and for me it was very strange and it was very interessting, because I met a lot of people and the best thing was that I knew the pop group who sang.	I saw old people, children.... and for me it was very strange and it was very interesting, because I met a lot of people and the best thing was that I knew the pop group who sang.
 It was fantastic.	 It was fantastic.
If I have another opportunity to do that I think that I will do.	If I have another opportunity to do that I think that I will do.
It is Saturday.	It is Saturday.
The the supermarket car park is full.	The the supermarket car park is full.
There are no more shopping trolleys.	There are no more shopping trolleys.
All the shops are crowded.	All the shops are crowded.
Some people are in a hurry, others are agressive and most of the others are very stressed.	Some people are in a hurry, others are aggressive and most of the others are very stressed.
It is not always like that but we often see such a scene, even though shopping is becoming an entertainement not only for teenagers but also for adults.	It is not always like that but we often see such a scene, even though shopping is becoming an entertainment not only for teenagers but also for adults.
Last month I enjoyed helping at a pop concert a lot.	Last month I enjoyed helping at a pop concert a lot.
Really it was a very intresting experience, particularly when I  had to deal with a young group of children from Latin America.	Really it was a very interesting experience, particularly when I  had to deal with a young group of children from Latin America.
It was increible, because I learnt some Spanish words such as Hello, How are you?	It was incredible, because I learnt some Spanish words such as Hello, How are you?
goodbye, What is your name, house, dog, cat, boy, girls etc.	goodbye, What is your name, house, dog, cat, boy, girls etc.
I am very happy that I promed  myself that I would learn Spanish this sommar at  Huntingdon College.	I am very happy that I promised  myself that I would learn Spanish this Summer at  Huntingdon College.
Also another interesting thing was learning about their culture, because all of them come from Peru, Bolivia, Ecuador, Chile or Uruguay.	Also another interesting thing was learning about their culture, because all of them come from Peru, Bolivia, Ecuador, Chile or Uruguay.
At the concert they were very susscceful because they were very confident and I helped with the sound system and our equipment was extraordinary and the audience were fantastic.	At the concert they were very successful because they were very confident and I helped with the sound system and our equipment was extraordinary and the audience were fantastic.
I hope one day you and I can travel to South America because I would like to introduce you to my new friends.	I hope one day you and I can travel to South America because I would like to introduce you to my new friends.
First of all, I would like to travel in July because I am planning to visit my Mum in Korea in August.	First of all, I would like to travel in July because I am planning to visit my Mum in Korea in August.
I also prefer staying in log cabins to tents.	I also prefer staying in log cabins to tents.
I have once experienced having been soaked while I was sleeping in a tent dut to heavy rain several years ago.	I have once experienced having been soaked while I was sleeping in a tent due to heavy rain several years ago.
One more reason is that I do not want to miss the chance to stay in a log cabin, which I have been dreaming of for a long time.	One more reason is that I do not want to miss the chance to stay in a log cabin, which I have been dreaming of for a long time.
How romantic it will be!	How romantic it will be!
As for my activities, as I took up playing golf when I was a child and now, I am a single-handicapped player, so I want to have a chance to play golf at camp.	As for my activities, as I took up playing golf when I was a child and now, I am a single-handicapped player, so I want to have a chance to play golf at camp.
Moreover, I am very good at singing as well as playing the piano.	Moreover, I am very good at singing as well as playing the piano.
In fact I have been playing the piano for a children's choir for 5 years.	In fact I have been playing the piano for a children's choir for 5 years.
I would be really greateful if you could send me some information or any relevant brochure.	I would be really grateful if you could send me some information or any relevant brochure.
I would prefer to be accomodated in a log cabin as I do not like sleeping on a mattres and I get an allergy to rubber.	I would prefer to be accommodated in a log cabin as I do not like sleeping on a mattress and I get an allergy to rubber.
Could you, please send me some extra information regarding the ammount of money I should take to cover any other expenses, and also, what kind of clothes I should take.	Could you, please send me some extra information regarding the amount of money I should take to cover any other expenses, and also, what kind of clothes I should take.
Looking forward to your repply.	Looking forward to your reply.
June 13th, 2000 Dear Kim, It was quite nice to hear from you and your family in the last letter you sent me.	June 13th, 2000 Dear Kim, It was quite nice to hear from you and your family in the last letter you sent me.
Hope everybody is well.	Hope everybody is well.
And, yes!	And, yes!
I helped my friend Jane at the concert!	I helped my friend Jane at the concert!
It was such a wonderful experiece!	It was such a wonderful experience!
When Jane asked me to help her with  the publicity and specially with the inverviews, I just couldn't believe it.	When Jane asked me to help her with  the publicity and specially with the interviews, I just couldn't believe it.
You know that I love going to concerts, but being at the beginning of  the show and a member of the staff was something I was always interested in.	You know that I love going to concerts, but being at the beginning of  the show and a member of the staff was something I was always interested in.
I never imagined how many people are involved in the organization of a concert!	I never imagined how many people are involved in the organization of a concert!
In the area of publicity we were about 50 guys, all of us investigating, calling  radio stations, organizing the reporters, specifying where the press would be for the interview that took place afterwards... yet, it was  incredibly satisfying when everything turned out just fine!	In the area of publicity we were about 50 guys, all of us investigating, calling  radio stations, organizing the reporters, specifying where the press would be for the interview that took place afterwards... yet, it was  incredibly satisfying when everything turned out just fine!
Wish you were there!	Wish you were there!
But, I heard you went on vacation to Bermuda.	But, I heard you went on vacation to Bermuda.
Cool!	Cool!
How was it?	How was it?
You have to tell me everything!	You have to tell me everything!
Looking forward to hearing from you.	Looking forward to hearing from you.
